timestamp,task1_state,task2_state,task3_state,task9_state,debug_value
2025-03-20 00:00:08.491250,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-96.17
2025-03-20 00:00:08.491400,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-95.91
2025-03-20 00:00:08.494240,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-95.91
2025-03-20 00:00:08.494390,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-95.66
2025-03-20 00:00:08.499260,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-95.66
2025-03-20 00:00:08.499410,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-95.40
2025-03-20 00:00:08.500030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-95.40
2025-03-20 00:00:08.500270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-95.40
2025-03-20 00:00:08.502890,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-95.40
2025-03-20 00:00:08.503040,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-95.14
2025-03-20 00:00:08.505780,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-95.14
2025-03-20 00:00:08.505920,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.89
2025-03-20 00:00:08.510030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.89
2025-03-20 00:00:08.510280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.89
2025-03-20 00:00:08.511750,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-94.89
2025-03-20 00:00:08.511900,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.520030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.520280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.530030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.530270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.540030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.540270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.550030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.550280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.560030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.560270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.570030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.570270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.580030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.586550,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.590040,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.596860,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.600040,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.607150,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.610030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.610280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.620030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.620260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.630030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.630260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.640030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.640260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.650030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.650260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.660030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.660260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.670030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.670260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.680030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.680260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.690030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.690260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.700030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.700260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.710030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.710260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.720030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.720260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.730030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.730260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.740030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.740260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.750030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.750260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.760030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.760260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.770030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.770260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.780030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.780260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.790030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.790260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.800040,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.800260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.810040,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.810290,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.820030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.820270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.830030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.830270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.840030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.840270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.850030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.850280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.860030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.860280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.870030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.870270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.880030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.880270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.890030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.890280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.900030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.900270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.910030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.910270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.920030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.920270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.930030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.930270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.940030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.940280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.950030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.950280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.960030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.960270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.970030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.970270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:08.980040,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:08.988230,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.990030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:08.990280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.63
2025-03-20 00:00:09.000050,TaskState.Suspended,TaskState.Running,TaskState.Ready,TaskState.Ready,-94.63
2025-03-20 00:00:09.000270,TaskState.Suspended,TaskState.Blocked,TaskState.Running,TaskState.Ready,-94.63
2025-03-20 00:00:09.000390,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:09.010030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:09.010260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:09.015640,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:09.015790,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.37
2025-03-20 00:00:09.018000,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-94.37
2025-03-20 00:00:09.018140,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:09.019020,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:09.019170,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-93.86
2025-03-20 00:00:09.020030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-93.86
2025-03-20 00:00:09.020270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-93.86
2025-03-20 00:00:09.021530,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-93.86
2025-03-20 00:00:09.021670,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-93.60
2025-03-20 00:00:09.024030,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-93.60
2025-03-20 00:00:09.024180,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-93.34
2025-03-20 00:00:09.025190,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-93.34
2025-03-20 00:00:09.025340,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-93.09
2025-03-20 00:00:09.025750,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-93.09
2025-03-20 00:00:09.025900,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-92.83
2025-03-20 00:00:09.027580,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-92.83
2025-03-20 00:00:09.027720,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-92.57
2025-03-20 00:00:09.029510,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-92.57
2025-03-20 00:00:09.029660,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-92.31
2025-03-20 00:00:09.030030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-92.31
2025-03-20 00:00:09.030260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-92.31
2025-03-20 00:00:09.030590,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-92.31
2025-03-20 00:00:09.030740,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-92.06
2025-03-20 00:00:09.031230,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-92.06
2025-03-20 00:00:09.031380,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-91.80
2025-03-20 00:00:09.032680,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-91.80
2025-03-20 00:00:09.032830,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-91.54
2025-03-20 00:00:09.034400,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-91.54
2025-03-20 00:00:09.034550,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-91.29
2025-03-20 00:00:09.035290,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-91.29
2025-03-20 00:00:09.035430,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-91.03
2025-03-20 00:00:09.035850,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-91.03
2025-03-20 00:00:09.036000,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-90.77
2025-03-20 00:00:09.037010,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-90.77
2025-03-20 00:00:09.037160,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-90.51
2025-03-20 00:00:09.038580,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-90.51
2025-03-20 00:00:09.038730,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-90.26
2025-03-20 00:00:09.039320,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-90.26
2025-03-20 00:00:09.039470,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-90.00
2025-03-20 00:00:09.039880,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-90.00
2025-03-20 00:00:09.040050,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-89.74
2025-03-20 00:00:09.040290,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-89.74
2025-03-20 00:00:09.040900,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-89.74
2025-03-20 00:00:09.041050,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-89.49
2025-03-20 00:00:09.042330,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-89.49
2025-03-20 00:00:09.042480,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-89.23
2025-03-20 00:00:09.043010,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-89.23
2025-03-20 00:00:09.043160,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-88.97
2025-03-20 00:00:09.043470,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-88.97
2025-03-20 00:00:09.043620,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-88.71
2025-03-20 00:00:09.044480,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-88.71
2025-03-20 00:00:09.044630,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-88.46
2025-03-20 00:00:09.045790,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-88.46
2025-03-20 00:00:09.150020,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-33.94
2025-03-20 00:00:09.150130,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-33.94
2025-03-20 00:00:09.158790,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-34.71
2025-03-20 00:00:09.159770,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-34.20
2025-03-20 00:00:09.159870,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-34.20
2025-03-20 00:00:09.160310,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-33.69
2025-03-20 00:00:09.160550,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-33.69
2025-03-20 00:00:09.160660,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-33.69
2025-03-20 00:00:09.160820,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-33.43
2025-03-20 00:00:09.161270,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-33.43
2025-03-20 00:00:09.161420,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-33.17
2025-03-20 00:00:09.161610,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-33.17
2025-03-20 00:00:09.161770,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-32.91
2025-03-20 00:00:09.161900,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-32.91
2025-03-20 00:00:09.162050,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-32.66
2025-03-20 00:00:09.162380,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-32.66
2025-03-20 00:00:09.162530,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-32.40
2025-03-20 00:00:09.163070,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-32.40
2025-03-20 00:00:09.163210,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-32.14
2025-03-20 00:00:09.163410,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-32.14
2025-03-20 00:00:09.163550,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-31.89
2025-03-20 00:00:09.163670,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-31.89
2025-03-20 00:00:09.373900,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,89.74
2025-03-20 00:00:09.374040,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,90.00
2025-03-20 00:00:09.374730,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,90.00
2025-03-20 00:00:09.374860,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,90.26
2025-03-20 00:00:09.375190,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,90.26
2025-03-20 00:00:09.375320,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,90.51
2025-03-20 00:00:09.375500,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,90.51
2025-03-20 00:00:09.375630,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,90.77
2025-03-20 00:00:09.376120,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,90.77
2025-03-20 00:00:09.376260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,91.03
2025-03-20 00:00:09.376970,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,91.03
2025-03-20 00:00:09.377100,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,91.29
2025-03-20 00:00:09.377430,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,91.29
2025-03-20 00:00:09.377570,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,91.54
2025-03-20 00:00:09.377760,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,91.54
2025-03-20 00:00:09.377890,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,91.80
2025-03-20 00:00:09.378450,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,91.80
2025-03-20 00:00:09.378590,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,92.06
2025-03-20 00:00:09.379320,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,92.06
2025-03-20 00:00:09.379460,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,92.31
2025-03-20 00:00:09.379760,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,92.31
2025-03-20 00:00:09.379900,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,92.57
2025-03-20 00:00:09.380030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,92.57
2025-03-20 00:00:09.380130,TaskState.Running,TaskState.Ready,TaskState.Blocked,TaskState.Blocked,92.57
2025-03-20 00:00:09.380260,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,92.83
2025-03-20 00:00:09.380500,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,92.83
2025-03-20 00:00:09.380790,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,92.83
2025-03-20 00:00:09.380930,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,93.09
2025-03-20 00:00:09.381630,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,93.09
2025-03-20 00:00:09.381770,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,93.34
2025-03-20 00:00:09.382120,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,93.34
2025-03-20 00:00:09.382260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,93.60
2025-03-20 00:00:09.382480,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,93.60
2025-03-20 00:00:09.382620,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,93.86
2025-03-20 00:00:09.383160,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,93.86
2025-03-20 00:00:09.383300,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,94.11
2025-03-20 00:00:09.384030,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,94.11
2025-03-20 00:00:09.384160,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,94.37
2025-03-20 00:00:09.384510,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,94.37
2025-03-20 00:00:09.384640,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,94.63
2025-03-20 00:00:09.384890,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,94.63
2025-03-20 00:00:09.385020,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,94.89
2025-03-20 00:00:09.385540,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,94.89
