DAT
0.90,⏸️,⏸️,⏸️,⏸️,⏸️,1.20
DAT
0.91,▶️,⏸️,⏸️,⏸️,⏸️,1.20
DAT
1.98,⏹️,▶️,⏸️,⏸️,⏸️,1.20
DAT
5.94,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
14.91,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
30.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
31.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
35.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
37.98,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
40.90,⏹️,⏹️,▶️,⏹️,⏸️,1.20
DAT
48.98,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
50.90,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
60.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
61.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
65.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
73.97,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
74.96,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
79.00,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
80.90,⏹️,⏹️,▶️,⏹️,⏹️,1.20
DAT
88.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
90.90,▶️,⏸️,⏹️,⏹️,⏹️,1.20
DAT
91.98,⏹️,▶️,⏹️,⏹️,⏹️,1.20
DAT
95.93,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
100.90,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
118.93,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
120.90,▶️,⏸️,⏸️,⏹️,⏸️,1.20
DAT
121.98,⏹️,▶️,⏸️,⏹️,⏸️,1.20
DAT
125.93,⏹️,⏹️,▶️,⏹️,⏸️,1.20
DAT
134.91,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
136.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
150.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
151.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
155.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
160.90,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
168.98,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
180.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
181.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
185.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
187.97,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
192.91,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
200.90,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
208.98,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
210.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
211.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
215.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
232.94,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
236.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
240.90,▶️,⏸️,⏸️,⏹️,⏹️,1.20
DAT
241.98,⏹️,▶️,⏸️,⏹️,⏹️,1.20
DAT
245.93,⏹️,⏹️,▶️,⏹️,⏹️,1.20
DAT
254.91,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
270.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
271.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
275.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
277.97,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
280.90,⏹️,⏹️,▶️,⏹️,⏸️,1.20
DAT
288.98,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
290.99,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
300.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
301.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
305.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
320.90,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
328.98,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
330.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
331.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
335.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
337.97,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
342.91,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
350.90,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
360.90,▶️,⏸️,⏸️,⏸️,⏸️,1.20
DAT
361.98,⏹️,▶️,⏸️,⏸️,⏸️,1.20
DAT
365.93,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
374.91,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
382.94,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
386.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
390.90,▶️,⏸️,⏹️,⏹️,⏹️,1.20
DAT
391.98,⏹️,▶️,⏹️,⏹️,⏹️,1.20
DAT
395.93,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
400.90,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
408.98,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
420.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
421.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
425.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
432.94,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
436.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
440.90,⏹️,⏹️,▶️,⏹️,⏹️,1.20
DAT
448.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
450.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
451.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
455.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
473.96,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
478.90,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
480.90,▶️,⏸️,⏸️,⏹️,⏹️,1.20
DAT
481.98,⏹️,▶️,⏸️,⏹️,⏹️,1.20
DAT
485.93,⏹️,⏹️,▶️,⏹️,⏹️,1.20
DAT
494.91,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
500.90,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
510.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
511.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
515.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
520.90,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
528.98,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
532.94,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
536.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
540.90,▶️,⏸️,⏹️,⏹️,⏹️,1.20
DAT
541.98,⏹️,▶️,⏹️,⏹️,⏹️,1.20
DAT
545.93,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
550.90,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
560.90,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
568.98,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
570.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
571.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
575.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
582.94,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
586.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
600.90,▶️,⏸️,⏸️,⏸️,⏸️,1.20
DAT
601.98,⏹️,▶️,⏸️,⏸️,⏸️,1.20
DAT
605.93,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
614.91,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
630.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
631.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
635.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
637.97,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
640.90,⏹️,⏹️,▶️,⏹️,⏸️,1.20
DAT
648.98,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
650.90,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
660.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
661.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
665.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
673.97,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
674.95,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
678.99,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
680.90,⏹️,⏹️,▶️,⏹️,⏹️,1.20
DAT
688.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
690.90,▶️,⏸️,⏹️,⏹️,⏹️,1.20
DAT
691.98,⏹️,▶️,⏹️,⏹️,⏹️,1.20
DAT
695.93,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
700.90,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
718.93,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
720.90,▶️,⏸️,⏸️,⏹️,⏸️,1.20
DAT
721.98,⏹️,▶️,⏸️,⏹️,⏸️,1.20
DAT
725.93,⏹️,⏹️,▶️,⏹️,⏸️,1.20
DAT
734.91,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
736.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
750.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
751.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
755.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
760.90,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
768.98,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
780.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
781.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
785.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
787.97,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
792.91,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
800.90,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
808.98,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
810.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
811.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
815.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
832.94,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
836.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
840.90,▶️,⏸️,⏸️,⏹️,⏹️,1.20
DAT
841.98,⏹️,▶️,⏸️,⏹️,⏹️,1.20
DAT
845.93,⏹️,⏹️,▶️,⏹️,⏹️,1.20
DAT
854.91,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
870.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
871.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
875.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
877.97,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
880.90,⏹️,⏹️,▶️,⏹️,⏸️,1.20
DAT
888.98,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
890.99,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
900.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
901.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
905.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
920.90,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
928.98,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
930.90,▶️,⏸️,⏹️,⏸️,⏸️,1.20
DAT
931.98,⏹️,▶️,⏹️,⏸️,⏸️,1.20
DAT
935.93,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
937.97,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
942.91,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
